asset,target_date,quote_date_used,source,value
1848,2022-09-22,,off-rolls,0.0
2410,2022-09-22,2022-09-22,mirror,1003.0
1848,2023-09-22,,off-rolls,0.0
2410,2023-09-22,2023-09-22,mirror,292.0
7066,2021-09-22,2021-09-22,mirror,1980.0
6996,2021-09-22,2021-09-22,mirror,1452.0
7066,2022-01-03,2022-01-03,mirror,2113.0
6996,2022-01-03,2022-01-03,mirror,751.0
7066,2022-09-22,2022-09-22,mirror,1815.0
6996,2022-09-22,2022-09-22,mirror,365.0
7066,2023-09-22,2023-09-22,mirror,1725.0
6996,2023-09-22,2023-09-22,mirror,438.0
367,2021-09-22,2021-09-22,mirror,1159.0
4089,2021-09-22,2021-09-22,mirror,1519.0
367,2022-01-03,2022-01-03,mirror,468.0
4089,2022-01-03,2022-01-03,mirror,1256.0
367,2022-09-22,,off-rolls,0.0
4089,2022-09-22,2022-09-22,mirror,2214.0
367,2023-09-22,,off-rolls,0.0
4089,2023-09-22,2023-09-22,mirror,1491.0
5284,2021-09-22,2021-09-22,mirror,1331.0
4962,2021-09-22,2021-09-22,mirror,1520.0
5284,2022-01-03,2022-01-03,mirror,1351.0
4962,2022-01-03,2022-01-03,mirror,2427.0
5284,2022-09-22,2022-09-22,mirror,2290.0
4962,2022-09-22,2022-09-22,mirror,1192.0
5284,2023-09-22,2023-09-22,mirror,1271.0
4962,2023-09-22,,off-rolls,0.0
2152,2021-09-22,2021-09-22,mirror,3037.0
2152,2022-01-03,2022-01-03,mirror,1532.0
2152,2022-09-22,2022-09-22,mirror,581.0
2152,2023-09-22,2023-09-22,mirror,435.0
6895,2021-09-22,2021-09-22,mirror,2169.0
6853,2021-09-22,2021-09-22,mirror,1966.0
6895,2022-01-03,2022-01-03,mirror,1343.0
6853,2022-01-03,2022-01-03,mirror,3017.0
6895,2022-09-22,2022-09-22,mirror,741.0
6853,2022-09-22,2022-09-22,mirror,1647.0
6895,2023-09-22,,off-rolls,0.0
6853,2023-09-22,2023-09-22,mirror,1143.0
6149,2021-09-22,2021-09-22,mirror,2015.0
5110,2021-09-22,2021-09-22,mirror,1336.0
6149,2022-01-03,2022-01-03,mirror,1412.0
5110,2022-01-03,2022-01-03,mirror,2144.0
6149,2022-09-22,2022-09-22,mirror,979.0
5110,2022-09-22,2022-09-22,mirror,1760.0
6149,2023-09-22,2023-09-22,mirror,1315.0
5110,2023-09-22,2023-09-22,mirror,543.0
7585,2021-09-23,2021-09-23,mirror,1642.0
6943,2021-09-23,2021-09-23,mirror,2306.0
7585,2022-01-03,2022-01-03,mirror,2724.0
6943,2022-01-03,2022-01-03,mirror,2876.0
7585,2022-09-23,2022-09-23,mirror,3244.0
6943,2022-09-23,2022-09-23,mirror,4758.0
7585,2023-09-23,2023-09-23,mirror,607.0
6943,2023-09-23,2023-09-23,mirror,2928.0
5987,2021-09-25,2021-09-25,mirror,2095.0
7066,2021-09-25,2021-09-25,mirror,2237.0
5987,2022-01-03,2022-01-03,mirror,3154.0
7066,2022-01-03,2022-01-03,mirror,2113.0
5987,2022-09-25,2022-09-25,mirror,2439.0
7066,2022-09-25,2022-09-25,mirror,1725.0
5987,2023-09-25,2023-09-25,mirror,2381.0
7066,2023-09-25,2023-09-25,mirror,1789.0
1244,2021-09-25,,off-rolls,0.0
6870,2021-09-25,2021-09-25,mirror,2733.0
1244,2022-01-03,,off-rolls,0.0
6870,2022-01-03,2022-01-03,mirror,1671.0
1244,2022-09-25,,off-rolls,0.0
6870,2022-09-25,2022-09-25,mirror,1178.0
1244,2023-09-25,,off-rolls,0.0
6870,2023-09-25,2023-09-25,mirror,210.0
5046,2021-09-29,2021-09-29,mirror,272.0
367,2021-09-29,2021-09-29,mirror,922.0
5046,2022-01-03,,off-rolls,0.0
367,2022-01-03,2022-01-03,mirror,468.0
5046,2022-09-29,,off-rolls,0.0
367,2022-09-29,,off-rolls,0.0
5046,2023-09-29,,off-rolls,0.0
367,2023-09-29,,off-rolls,0.0
5086,2021-09-29,2021-09-29,mirror,1286.0
1244,2021-09-29,2021-09-29,mirror,826.0
5086,2022-01-03,2022-01-03,mirror,1436.0
1244,2022-01-03,,off-rolls,0.0
5086,2022-09-29,2022-09-29,mirror,1479.0
1244,2022-09-29,,off-rolls,0.0
5086,2023-09-29,2023-09-29,mirror,1151.0
1244,2023-09-29,,off-rolls,0.0
538,2021-09-29,2021-09-29,mirror,1365.0
5086,2021-09-29,2021-09-29,mirror,1286.0
538,2022-01-03,2022-01-03,mirror,785.0
5086,2022-01-03,2022-01-03,mirror,1436.0
538,2022-09-29,,off-rolls,0.0
5086,2022-09-29,2022-09-29,mirror,1479.0
538,2023-09-29,,off-rolls,0.0
5086,2023-09-29,2023-09-29,mirror,1151.0
6857,2021-09-30,2021-09-30,mirror,523.0
6149,2021-09-30,2021-09-30,mirror,1744.0
6857,2022-01-03,2022-01-03,mirror,122.0
6149,2022-01-03,2022-01-03,mirror,1412.0
6857,2022-09-30,2022-09-30,mirror,323.0
6149,2022-09-30,2022-09-30,mirror,891.0
6857,2023-09-30,2023-09-30,mirror,8.0
6149,2023-09-30,2023-09-30,mirror,1292.0
1244,2021-10-01,2021-10-01,mirror,787.0
333,2021-10-01,2021-10-01,mirror,609.0
1244,2022-01-03,,off-rolls,0.0
333,2022-01-03,2022-01-03,mirror,309.0
1244,2022-10-01,,off-rolls,0.0
333,2022-10-01,,off-rolls,0.0
1244,2023-10-01,,off-rolls,0.0
333,2023-10-01,,off-rolls,0.0
2711,2021-10-01,2021-10-01,mirror,2398.0
7002,2021-10-01,2021-10-01,mirror,1276.0
2711,2022-01-03,2022-01-03,mirror,1530.0
7002,2022-01-03,2022-01-03,mirror,494.0
2711,2022-10-01,2022-10-01,mirror,385.0
7002,2022-10-01,2022-10-01,mirror,875.0
2711,2023-10-01,2023-10-01,mirror,695.0
7002,2023-10-01,2023-10-01,mirror,1512.0
7694,2021-10-02,2021-10-02,mirror,1443.0
6857,2021-10-02,2021-10-02,mirror,497.0
7694,2022-01-03,2022-01-03,mirror,1384.0
6857,2022-01-03,2022-01-03,mirror,122.0
7694,2022-10-02,2022-10-02,mirror,950.0
6857,2022-10-02,2022-10-02,mirror,329.0
7694,2023-10-02,2023-10-02,mirror,545.0
6857,2023-10-02,,off-rolls,0.0
7496,2021-10-03,2021-10-03,mirror,0.0
5880,2021-10-03,2021-10-03,mirror,1407.0
7496,2022-01-03,2022-01-03,mirror,1145.0
5880,2022-01-03,2022-01-03,mirror,1233.0
7496,2022-10-03,2022-10-03,mirror,1070.0
5880,2022-10-03,2022-10-03,mirror,1166.0
7496,2023-10-03,2023-10-03,mirror,842.0
5880,2023-10-03,2023-10-03,mirror,1192.0
5955,2021-10-06,2021-10-06,mirror,2617.0
6984,2021-10-06,2021-10-06,mirror,1517.0
5955,2022-01-03,2022-01-03,mirror,3746.0
6984,2022-01-03,2022-01-03,mirror,750.0
5955,2022-10-06,2022-10-06,mirror,2853.0
6984,2022-10-06,2022-10-06,mirror,511.0
5955,2023-10-06,2023-10-06,mirror,1129.0
6984,2023-10-06,2023-10-06,mirror,707.0
6870,2021-10-06,2021-10-06,mirror,2928.0
5284,2021-10-06,2021-10-06,mirror,1394.0
6870,2022-01-03,2022-01-03,mirror,1671.0
5284,2022-01-03,2022-01-03,mirror,1351.0
6870,2022-10-06,2022-10-06,mirror,1054.0
5284,2022-10-06,2022-10-06,mirror,2504.0
6870,2023-10-06,2023-10-06,mirror,174.0
5284,2023-10-06,2023-10-06,mirror,1254.0
7794,2021-10-06,2021-10-06,mirror,1338.0
5046,2021-10-06,2021-10-06,mirror,453.0
7794,2022-01-03,2022-01-03,mirror,953.0
5046,2022-01-03,,off-rolls,0.0
7794,2022-10-06,2022-10-06,mirror,1125.0
5046,2022-10-06,,off-rolls,0.0
7794,2023-10-06,2023-10-06,mirror,820.0
5046,2023-10-06,,off-rolls,0.0
1833,2021-10-06,2021-10-06,mirror,944.0
7496,2021-10-06,2021-10-06,mirror,0.0
1833,2022-01-03,2022-01-03,mirror,338.0
7496,2022-01-03,2022-01-03,mirror,1145.0
1833,2022-10-06,2022-10-06,mirror,617.0
7496,2022-10-06,2022-10-06,mirror,1024.0
1833,2023-10-06,,off-rolls,0.0
7496,2023-10-06,2023-10-06,mirror,909.0
7608,2021-10-06,2021-10-06,mirror,1157.0
5347,2021-10-06,,off-rolls,0.0
7608,2022-01-03,2022-01-03,mirror,2391.0
5347,2022-01-03,,off-rolls,0.0
7608,2022-10-06,2022-10-06,mirror,3703.0
5347,2022-10-06,,off-rolls,0.0
7608,2023-10-06,2023-10-06,mirror,2882.0
5347,2023-10-06,,off-rolls,0.0
5906,2021-10-06,2021-10-06,mirror,2515.0
7585,2021-10-06,2021-10-06,mirror,1641.0
5906,2022-01-03,2022-01-03,mirror,3255.0
7585,2022-01-03,2022-01-03,mirror,2724.0
5906,2022-10-06,2022-10-06,mirror,2526.0
7585,2022-10-06,2022-10-06,mirror,2723.0
5906,2023-10-06,2023-10-06,mirror,1802.0
7585,2023-10-06,2023-10-06,mirror,507.0
4147,2021-10-06,2021-10-06,mirror,585.0
4147,2022-01-03,2022-01-03,mirror,687.0
4147,2022-10-06,2022-10-06,mirror,1121.0
4147,2023-10-06,2023-10-06,mirror,1287.0
1244,2021-10-06,2021-10-06,mirror,945.0
1244,2022-01-03,,off-rolls,0.0
1244,2022-10-06,,off-rolls,0.0
1244,2023-10-06,,off-rolls,0.0
3327,2021-10-06,,off-rolls,0.0
6931,2021-10-06,2021-10-06,mirror,639.0
3327,2022-01-03,2022-01-03,mirror,475.0
6931,2022-01-03,2022-01-03,mirror,1059.0
3327,2022-10-06,,off-rolls,0.0
6931,2022-10-06,2022-10-06,mirror,735.0
3327,2023-10-06,,off-rolls,0.0
6931,2023-10-06,2023-10-06,mirror,560.0
5001,2021-10-06,2021-10-06,mirror,2372.0
7098,2021-10-06,2021-10-06,mirror,1452.0
5001,2022-01-03,2022-01-03,mirror,3041.0
7098,2022-01-03,2022-01-03,mirror,531.0
5001,2022-10-06,2022-10-06,mirror,3011.0
7098,2022-10-06,2022-10-06,mirror,26.0
5001,2023-10-06,2023-10-06,mirror,1850.0
7098,2023-10-06,,off-rolls,0.0
2410,2021-10-06,2021-10-06,mirror,1353.0
7694,2021-10-06,2021-10-06,mirror,1644.0
2410,2022-01-03,2022-01-03,mirror,1031.0
7694,2022-01-03,2022-01-03,mirror,1384.0
2410,2022-10-06,2022-10-06,mirror,714.0
7694,2022-10-06,2022-10-06,mirror,897.0
2410,2023-10-06,2023-10-06,mirror,283.0
7694,2023-10-06,2023-10-06,mirror,488.0
1244,2021-10-08,2021-10-08,mirror,841.0
2391,2021-10-08,2021-10-08,mirror,520.0
1244,2022-01-03,,off-rolls,0.0
2391,2022-01-03,2022-01-03,mirror,290.0
1244,2022-10-08,,off-rolls,0.0
2391,2022-10-08,,off-rolls,0.0
1244,2023-10-08,,off-rolls,0.0
2391,2023-10-08,,off-rolls,0.0
830,2021-10-08,2021-10-08,mirror,1137.0
830,2022-01-03,2022-01-03,mirror,694.0
830,2022-10-08,2022-10-08,mirror,510.0
830,2023-10-08,,off-rolls,0.0
2360,2021-10-08,,off-rolls,0.0
830,2021-10-08,2021-10-08,mirror,1137.0
2360,2022-01-03,,off-rolls,0.0
830,2022-01-03,2022-01-03,mirror,694.0
2360,2022-10-08,,off-rolls,0.0
830,2022-10-08,2022-10-08,mirror,510.0
2360,2023-10-08,,off-rolls,0.0
830,2023-10-08,,off-rolls,0.0
7585,2021-10-13,2021-10-13,mirror,1570.0
5052,2021-10-13,2021-10-13,mirror,1777.0
7585,2022-01-03,2022-01-03,mirror,2724.0
5052,2022-01-03,2022-01-03,mirror,2515.0
7585,2022-10-13,2022-10-13,mirror,2581.0
5052,2022-10-13,2022-10-13,mirror,524.0
7585,2023-10-13,2023-10-13,mirror,576.0
5052,2023-10-13,2023-10-13,mirror,155.0
5549,2021-10-13,2021-10-13,mirror,1453.0
7794,2021-10-13,2021-10-13,mirror,1285.0
5549,2022-01-03,2022-01-03,mirror,1567.0
7794,2022-01-03,2022-01-03,mirror,953.0
5549,2022-10-13,2022-10-13,mirror,1049.0
7794,2022-10-13,2022-10-13,mirror,1014.0
5549,2023-10-13,,off-rolls,0.0
7794,2023-10-13,2023-10-13,mirror,810.0
3209,2021-10-13,2021-10-13,mirror,504.0
4147,2021-10-13,2021-10-13,mirror,1065.0
3209,2022-01-03,2022-01-03,mirror,674.0
4147,2022-01-03,2022-01-03,mirror,687.0
3209,2022-10-13,,off-rolls,0.0
4147,2022-10-13,2022-10-13,mirror,1119.0
3209,2023-10-13,,off-rolls,0.0
4147,2023-10-13,2023-10-13,mirror,1365.0
4351,2021-10-13,2021-10-13,mirror,2025.0
2360,2021-10-13,,off-rolls,0.0
4351,2022-01-03,2022-01-03,mirror,1422.0
2360,2022-01-03,,off-rolls,0.0
4351,2022-10-13,2022-10-13,mirror,1323.0
2360,2022-10-13,,off-rolls,0.0
4351,2023-10-13,2023-10-13,mirror,427.0
2360,2023-10-13,,off-rolls,0.0
4531,2021-10-14,2021-10-14,mirror,1055.0
6895,2021-10-14,2021-10-14,mirror,1778.0
4531,2022-01-03,2022-01-03,mirror,706.0
6895,2022-01-03,2022-01-03,mirror,1343.0
4531,2022-10-14,2022-10-14,mirror,1.0
6895,2022-10-14,2022-10-14,mirror,702.0
4531,2023-10-14,,off-rolls,0.0
6895,2023-10-14,,off-rolls,0.0
1339,2021-10-15,2021-10-15,mirror,1166.0
2583,2021-10-15,2021-10-15,mirror,549.0
1339,2022-01-03,2022-01-03,mirror,2072.0
2583,2022-01-03,,off-rolls,0.0
1339,2022-10-15,2022-10-15,mirror,2547.0
2583,2022-10-15,,off-rolls,0.0
1339,2023-10-15,2023-10-15,mirror,1659.0
2583,2023-10-15,,off-rolls,0.0
3163,2021-10-15,2021-10-15,mirror,2671.0
4531,2021-10-15,2021-10-15,mirror,950.0
3163,2022-01-03,2022-01-03,mirror,2398.0
4531,2022-01-03,2022-01-03,mirror,706.0
3163,2022-10-15,2022-10-15,mirror,3402.0
4531,2022-10-15,2022-10-15,mirror,0.0
3163,2023-10-15,2023-10-15,mirror,4659.0
4531,2023-10-15,,off-rolls,0.0
1110,2021-10-17,2021-10-17,mirror,767.0
3163,2021-10-17,2021-10-17,mirror,2703.0
1110,2022-01-03,2022-01-03,mirror,384.0
3163,2022-01-03,2022-01-03,mirror,2398.0
1110,2022-10-17,,off-rolls,0.0
3163,2022-10-17,2022-10-17,mirror,3448.0
1110,2023-10-17,,off-rolls,0.0
3163,2023-10-17,2023-10-17,mirror,4750.0
830,2021-10-20,2021-10-20,mirror,1226.0
1848,2021-10-20,2021-10-20,mirror,616.0
830,2022-01-03,2022-01-03,mirror,694.0
1848,2022-01-03,2022-01-03,mirror,418.0
830,2022-10-20,2022-10-20,mirror,311.0
1848,2022-10-20,,off-rolls,0.0
830,2023-10-20,,off-rolls,0.0
1848,2023-10-20,,off-rolls,0.0
6824,2021-10-20,2021-10-20,mirror,2148.0
2410,2021-10-20,2021-10-20,mirror,1502.0
6824,2022-01-03,2022-01-03,mirror,2385.0
2410,2022-01-03,2022-01-03,mirror,1031.0
6824,2022-10-20,2022-10-20,mirror,2133.0
2410,2022-10-20,2022-10-20,mirror,620.0
6824,2023-10-20,2023-10-20,mirror,1490.0
2410,2023-10-20,2023-10-20,mirror,324.0
7694,2021-10-20,2021-10-20,mirror,1666.0
7694,2022-01-03,2022-01-03,mirror,1384.0
7694,2022-10-20,2022-10-20,mirror,940.0
7694,2023-10-20,2023-10-20,mirror,636.0
6853,2021-10-20,2021-10-20,mirror,1959.0
7694,2021-10-20,2021-10-20,mirror,1666.0
6853,2022-01-03,2022-01-03,mirror,3017.0
7694,2022-01-03,2022-01-03,mirror,1384.0
6853,2022-10-20,2022-10-20,mirror,1509.0
7694,2022-10-20,2022-10-20,mirror,940.0
6853,2023-10-20,2023-10-20,mirror,943.0
7694,2023-10-20,2023-10-20,mirror,636.0
6694,2021-10-20,,off-rolls,0.0
830,2021-10-20,2021-10-20,mirror,1226.0
6694,2022-01-03,2022-01-03,mirror,1479.0
830,2022-01-03,2022-01-03,mirror,694.0
6694,2022-10-20,2022-10-20,mirror,1119.0
830,2022-10-20,2022-10-20,mirror,311.0
6694,2023-10-20,2023-10-20,mirror,465.0
830,2023-10-20,,off-rolls,0.0
4531,2021-10-20,2021-10-20,mirror,1275.0
2325,2021-10-20,2021-10-20,mirror,1272.0
4531,2022-01-03,2022-01-03,mirror,706.0
2325,2022-01-03,2022-01-03,mirror,858.0
4531,2022-10-20,2022-10-20,mirror,29.0
2325,2022-10-20,2022-10-20,mirror,972.0
4531,2023-10-20,,off-rolls,0.0
2325,2023-10-20,2023-10-20,mirror,598.0
3664,2021-10-21,2021-10-21,mirror,1638.0
1110,2021-10-21,2021-10-21,mirror,818.0
3664,2022-01-03,2022-01-03,mirror,1143.0
1110,2022-01-03,2022-01-03,mirror,384.0
3664,2022-10-21,2022-10-21,mirror,1273.0
1110,2022-10-21,,off-rolls,0.0
3664,2023-10-21,,off-rolls,0.0
1110,2023-10-21,,off-rolls,0.0
7605,2021-10-23,2021-10-23,mirror,1251.0
7605,2022-01-03,2022-01-03,mirror,1122.0
7605,2022-10-23,2022-10-23,mirror,958.0
7605,2023-10-23,2023-10-23,mirror,728.0
1110,2021-10-23,2021-10-23,mirror,937.0
1817,2021-10-23,2021-10-23,mirror,1073.0
1110,2022-01-03,2022-01-03,mirror,384.0
1817,2022-01-03,2022-01-03,mirror,569.0
1110,2022-10-23,,off-rolls,0.0
1817,2022-10-23,2022-10-23,mirror,610.0
1110,2023-10-23,,off-rolls,0.0
1817,2023-10-23,,off-rolls,0.0
2168,2021-10-23,,off-rolls,0.0
5906,2021-10-23,2021-10-23,mirror,3586.0
2168,2022-01-03,2022-01-03,mirror,800.0
5906,2022-01-03,2022-01-03,mirror,3255.0
2168,2022-10-23,,off-rolls,0.0
5906,2022-10-23,2022-10-23,mirror,2711.0
2168,2023-10-23,,off-rolls,0.0
5906,2023-10-23,2023-10-23,mirror,1738.0
5906,2021-10-27,2021-10-27,mirror,3513.0
2168,2021-10-27,,off-rolls,0.0
5906,2022-01-03,2022-01-03,mirror,3255.0
2168,2022-01-03,2022-01-03,mirror,800.0
5906,2022-10-27,2022-10-27,mirror,2578.0
2168,2022-10-27,,off-rolls,0.0
5906,2023-10-27,2023-10-27,mirror,1754.0
2168,2023-10-27,,off-rolls,0.0
3163,2021-10-27,2021-10-27,mirror,2130.0
6824,2021-10-27,2021-10-27,mirror,2048.0
3163,2022-01-03,2022-01-03,mirror,2398.0
6824,2022-01-03,2022-01-03,mirror,2385.0
3163,2022-10-27,2022-10-27,mirror,2852.0
6824,2022-10-27,2022-10-27,mirror,2320.0
3163,2023-10-27,2023-10-27,mirror,4637.0
6824,2023-10-27,2023-10-27,mirror,1475.0
2391,2021-10-27,2021-10-27,mirror,416.0
4531,2021-10-27,2021-10-27,mirror,1193.0
2391,2022-01-03,2022-01-03,mirror,290.0
4531,2022-01-03,2022-01-03,mirror,706.0
2391,2022-10-27,,off-rolls,0.0
4531,2022-10-27,,off-rolls,0.0
2391,2023-10-27,,off-rolls,0.0
4531,2023-10-27,,off-rolls,0.0
956,2021-10-28,2021-10-28,mirror,362.0
2391,2021-10-28,2021-10-28,mirror,476.0
956,2022-01-03,2022-01-03,mirror,379.0
2391,2022-01-03,2022-01-03,mirror,290.0
956,2022-10-28,2022-10-28,mirror,566.0
2391,2022-10-28,,off-rolls,0.0
956,2023-10-28,,off-rolls,0.0
2391,2023-10-28,,off-rolls,0.0
2391,2021-10-29,2021-10-29,mirror,516.0
2391,2022-01-03,2022-01-03,mirror,290.0
2391,2022-10-29,,off-rolls,0.0
2391,2023-10-29,,off-rolls,0.0
184,2021-11-01,,off-rolls,0.0
5549,2021-11-01,2021-11-01,mirror,1470.0
184,2022-01-03,,off-rolls,0.0
5549,2022-01-03,2022-01-03,mirror,1567.0
184,2022-11-01,,off-rolls,0.0
5549,2022-11-01,2022-11-01,mirror,835.0
184,2023-11-01,,off-rolls,0.0
5549,2023-11-01,,off-rolls,0.0
6789,2021-11-03,2021-11-03,mirror,290.0
6789,2022-01-03,,off-rolls,0.0
6789,2022-11-03,,off-rolls,0.0
6789,2023-11-03,,off-rolls,0.0
5110,2021-11-03,2021-11-03,mirror,1357.0
6694,2021-11-03,2021-11-03,mirror,1642.0
5110,2022-01-03,2022-01-03,mirror,2144.0
6694,2022-01-03,2022-01-03,mirror,1479.0
5110,2022-11-03,2022-11-03,mirror,1345.0
6694,2022-11-03,2022-11-03,mirror,1400.0
5110,2023-11-03,2023-11-03,mirror,549.0
6694,2023-11-03,2023-11-03,mirror,453.0
4219,2021-11-03,2021-11-03,mirror,1820.0
4351,2021-11-03,2021-11-03,mirror,1709.0
4219,2022-01-03,2022-01-03,mirror,555.0
4351,2022-01-03,2022-01-03,mirror,1422.0
4219,2022-11-03,2022-11-03,mirror,219.0
4351,2022-11-03,2022-11-03,mirror,1146.0
4219,2023-11-03,,off-rolls,0.0
4351,2023-11-03,2023-11-03,mirror,416.0
4381,2021-11-03,2021-11-03,mirror,1177.0
2711,2021-11-03,2021-11-03,mirror,1678.0
4381,2022-01-03,2022-01-03,mirror,2176.0
2711,2022-01-03,2022-01-03,mirror,1530.0
4381,2022-11-03,2022-11-03,mirror,1599.0
2711,2022-11-03,2022-11-03,mirror,1264.0
4381,2023-11-03,2023-11-03,mirror,1622.0
2711,2023-11-03,2023-11-03,mirror,1405.0
830,2021-11-03,2021-11-03,mirror,1183.0
1833,2021-11-03,2021-11-03,mirror,869.0
830,2022-01-03,2022-01-03,mirror,694.0
1833,2022-01-03,2022-01-03,mirror,338.0
830,2022-11-03,2022-11-03,mirror,226.0
1833,2022-11-03,2022-11-03,mirror,483.0
830,2023-11-03,,off-rolls,0.0
1833,2023-11-03,,off-rolls,0.0
5089,2021-11-03,2021-11-03,mirror,774.0
5089,2022-01-03,2022-01-03,mirror,284.0
5089,2022-11-03,2022-11-03,mirror,133.0
5089,2023-11-03,2023-11-03,mirror,529.0
4198,2021-11-03,2021-11-03,mirror,999.0
3163,2021-11-03,2021-11-03,mirror,2590.0
4198,2022-01-03,2022-01-03,mirror,755.0
3163,2022-01-03,2022-01-03,mirror,2398.0
4198,2022-11-03,2022-11-03,mirror,644.0
3163,2022-11-03,2022-11-03,mirror,2789.0
4198,2023-11-03,2023-11-03,mirror,548.0
3163,2023-11-03,2023-11-03,mirror,4693.0
7533,2021-11-03,2021-11-03,mirror,1118.0
4198,2021-11-03,2021-11-03,mirror,999.0
7533,2022-01-03,2022-01-03,mirror,1356.0
4198,2022-01-03,2022-01-03,mirror,755.0
7533,2022-11-03,2022-11-03,mirror,782.0
4198,2022-11-03,2022-11-03,mirror,644.0
7533,2023-11-03,2023-11-03,mirror,125.0
4198,2023-11-03,2023-11-03,mirror,548.0
5549,2021-11-04,2021-11-04,mirror,1502.0
184,2021-11-04,2021-11-04,mirror,976.0
5549,2022-01-03,2022-01-03,mirror,1567.0
184,2022-01-03,,off-rolls,0.0
5549,2022-11-04,2022-11-04,mirror,814.0
184,2022-11-04,,off-rolls,0.0
5549,2023-11-04,,off-rolls,0.0
184,2023-11-04,,off-rolls,0.0
333,2021-11-04,2021-11-04,mirror,558.0
5110,2021-11-04,2021-11-04,mirror,1381.0
333,2022-01-03,2022-01-03,mirror,309.0
5110,2022-01-03,2022-01-03,mirror,2144.0
333,2022-11-04,,off-rolls,0.0
5110,2022-11-04,2022-11-04,mirror,1371.0
333,2023-11-04,,off-rolls,0.0
5110,2023-11-04,2023-11-04,mirror,534.0
5089,2021-11-04,2021-11-04,mirror,1146.0
5089,2022-01-03,2022-01-03,mirror,284.0
5089,2022-11-04,2022-11-04,mirror,129.0
5089,2023-11-04,2023-11-04,mirror,534.0
184,2021-11-06,2021-11-06,mirror,954.0
184,2022-01-03,,off-rolls,0.0
184,2022-11-06,,off-rolls,0.0
184,2023-11-06,,off-rolls,0.0
1837,2021-11-07,2021-11-07,mirror,2137.0
4381,2021-11-07,2021-11-07,mirror,1446.0
1837,2022-01-03,2022-01-03,mirror,2558.0
4381,2022-01-03,2022-01-03,mirror,2176.0
1837,2022-11-07,2022-11-07,mirror,2586.0
4381,2022-11-07,2022-11-07,mirror,1595.0
1837,2023-11-07,2023-11-07,mirror,1011.0
4381,2023-11-07,2023-11-07,mirror,1679.0
5284,2021-11-07,2021-11-07,mirror,1665.0
1476,2021-11-07,2021-11-07,mirror,916.0
5284,2022-01-03,2022-01-03,mirror,1351.0
1476,2022-01-03,2022-01-03,mirror,210.0
5284,2022-11-07,2022-11-07,mirror,2056.0
1476,2022-11-07,2022-11-07,mirror,873.0
5284,2023-11-07,2023-11-07,mirror,1439.0
1476,2023-11-07,2023-11-07,mirror,465.0
2711,2021-11-08,2021-11-08,mirror,1847.0
333,2021-11-08,2021-11-08,mirror,537.0
2711,2022-01-03,2022-01-03,mirror,1530.0
333,2022-01-03,2022-01-03,mirror,309.0
2711,2022-11-08,2022-11-08,mirror,1474.0
333,2022-11-08,,off-rolls,0.0
2711,2023-11-08,2023-11-08,mirror,1720.0
333,2023-11-08,,off-rolls,0.0
7585,2021-11-09,2021-11-09,mirror,1427.0
7585,2022-01-03,2022-01-03,mirror,2724.0
7585,2022-11-09,2022-11-09,mirror,2472.0
7585,2023-11-09,2023-11-09,mirror,380.0
4351,2021-11-10,2021-11-10,mirror,2229.0
5284,2021-11-10,2021-11-10,mirror,1561.0
4351,2022-01-03,2022-01-03,mirror,1422.0
5284,2022-01-03,2022-01-03,mirror,1351.0
4351,2022-11-10,2022-11-10,mirror,1177.0
5284,2022-11-10,2022-11-10,mirror,2377.0
4351,2023-11-10,2023-11-10,mirror,313.0
5284,2023-11-10,2023-11-10,mirror,1352.0
6694,2021-11-10,2021-11-10,mirror,1811.0
5549,2021-11-10,2021-11-10,mirror,1642.0
6694,2022-01-03,2022-01-03,mirror,1479.0
5549,2022-01-03,2022-01-03,mirror,1567.0
6694,2022-11-10,2022-11-10,mirror,1326.0
5549,2022-11-10,2022-11-10,mirror,743.0
6694,2023-11-10,2023-11-10,mirror,444.0
5549,2023-11-10,,off-rolls,0.0
6824,2021-11-10,2021-11-10,mirror,2767.0
6824,2022-01-03,2022-01-03,mirror,2385.0
6824,2022-11-10,2022-11-10,mirror,2572.0
6824,2023-11-10,2023-11-10,mirror,1597.0
1034,2021-11-10,2021-11-10,mirror,275.0
2711,2021-11-10,2021-11-10,mirror,1745.0
1034,2022-01-03,2022-01-03,mirror,74.0
2711,2022-01-03,2022-01-03,mirror,1530.0
1034,2022-11-10,,off-rolls,0.0
2711,2022-11-10,2022-11-10,mirror,1412.0
1034,2023-11-10,,off-rolls,0.0
2711,2023-11-10,2023-11-10,mirror,1701.0
5110,2021-11-10,2021-11-10,mirror,1509.0
7533,2021-11-10,2021-11-10,mirror,1165.0
5110,2022-01-03,2022-01-03,mirror,2144.0
7533,2022-01-03,2022-01-03,mirror,1356.0
5110,2022-11-10,2022-11-10,mirror,1285.0
7533,2022-11-10,2022-11-10,mirror,826.0
5110,2023-11-10,2023-11-10,mirror,549.0
7533,2023-11-10,2023-11-10,mirror,126.0
367,2021-11-10,2021-11-10,mirror,673.0
1034,2021-11-10,2021-11-10,mirror,275.0
367,2022-01-03,2022-01-03,mirror,468.0
1034,2022-01-03,2022-01-03,mirror,74.0
367,2022-11-10,,off-rolls,0.0
1034,2022-11-10,,off-rolls,0.0
367,2023-11-10,,off-rolls,0.0
1034,2023-11-10,,off-rolls,0.0
4741,2021-11-10,2021-11-10,mirror,1523.0
367,2021-11-10,2021-11-10,mirror,673.0
